acct_id,product,reason
002065690fdcf1d01dc40bec2329e216d79d4dd49ec9b2d3e4d1c4302fb7e980,Whole-Home Wi-Fi,You have more than 10 connected devices.
00206951c4e1847af4dc489adc0290b9fe2818bb7a8c4f07961d079acb69173c,Whole-Home Wi-Fi,You have more than 10 connected devices.
00207bcb89cac3d600fe3cce0b64f736bf95811763540369d6659df134b3438a,Whole-Home Wi-Fi,You have more than 10 connected devices.
00208c77b1852ea797d5b86a2c7a8d2134b1dd2ca4c7bc81e1e1a128dacfe30b,Whole-Home Wi-Fi,You have more than 10 connected devices.
002091c0b18b3cd842bae54b366eb563cd2620fcccbb5240d1bbe39f2423da24,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0020eb2da169a5a12576684e9c78a69f39847b7093edea845cb1671da14c6a10,Whole-Home Wi-Fi,You have more than 10 connected devices.
0020ec6416eacace221ee4b930f0ba7f9c8a30cb3f5ab7c52a3e5101c1f5986a,Whole-Home Wi-Fi,You have more than 10 connected devices.
0020f7fb93b5f682a044687d49bfe8a6bf08521db7aa1fb59b2248cbd07c81fb,Whole-Home Wi-Fi,You have more than 10 connected devices.
00212959f635c225e45b1755adcb39f8a90ab10d556feedc60b72291b2293715,Whole-Home Wi-Fi,You have more than 10 connected devices.
002130107bb339843bb36396d92029ab2062dd9b76d2d17dc8fd8498d031e421,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002130107bb339843bb36396d92029ab2062dd9b76d2d17dc8fd8498d031e421,Whole-Home Wi-Fi,You have more than 10 connected devices.
002162edc9515fe4a095b30051db464de5e2214113cd15aee855d879571d07af,Whole-Home Wi-Fi,You have more than 10 connected devices.
00216f43bc3a012e5b9c568e5350e0a29c1ce51480d95dbd929b19c74ad1a890,Whole-Home Wi-Fi,You have more than 10 connected devices.
00217dc76d133522d12fe4fa17e91dfad9ed28f72ae08ca8ae7cd13e4960f609,Whole-Home Wi-Fi,You have more than 10 connected devices.
002195e945fad847a47118067536849c3745f39161b027580687479bdd8a39dd,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002195e945fad847a47118067536849c3745f39161b027580687479bdd8a39dd,Whole-Home Wi-Fi,You have more than 10 connected devices.
00219c34e9458c5a9a0a29efaa6e6799c3bfb062df4a54a3514f774fa0529a7b,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00219c34e9458c5a9a0a29efaa6e6799c3bfb062df4a54a3514f774fa0529a7b,Whole-Home Wi-Fi,You have more than 10 connected devices.
0021a259fd98d0be2307b2400b3b0347cbbf31da63259fc25a2ac5eb762786bd,Whole-Home Wi-Fi,You have more than 10 connected devices.
0021ad83977f5ed8e8d0193a17d16e05c56a515446e48a2df7ba30b6e4f3b495,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0021c65f32b7e1972ead768b52dda3afee0380f4a7da437e9ae34bbdaa10394c,Whole-Home Wi-Fi,You have more than 10 connected devices.
0021dfccc45d20f6400203a55fa68cb7ec00045b3853575d6e95c3dcf6782301,Whole-Home Wi-Fi,You have more than 10 connected devices.
0021fa14dcce0b2bf5f72843bfb3af8ddb59812e7e4a02ff76807bf26fde1a8f,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0021fa14dcce0b2bf5f72843bfb3af8ddb59812e7e4a02ff76807bf26fde1a8f,Whole-Home Wi-Fi,You have more than 10 connected devices.
00221c7708cd5046381cee3f562603d5d6e54d9415f4cff261d8b5bb70424728,Whole-Home Wi-Fi,You have more than 10 connected devices.
00223549587921362944c05e7de6abffe857d135da454e70faa6676d44f11f32,Whole-Home Wi-Fi,You have more than 10 connected devices.
00225ee0745015a30d83987f1a0df58eea5b5f2293a0371fdf27e407fc1f282c,Whole-Home Wi-Fi,You have more than 10 connected devices.
00227e5b3b70d41d7655ebf13966a02dc2a0bef2ec84612c5e80ba085c07d5a0,Whole-Home Wi-Fi,You have more than 10 connected devices.
0022bb981ab350d2142f19144d4c4edd6b4428b88dcd6a75b8590368569ddf8f,Whole-Home Wi-Fi,You have more than 10 connected devices.
0022c0c2dec9f703f0c03e0cbab29d02e40a71397a297e2f6604130c740ee14a,Whole-Home Wi-Fi,You have more than 10 connected devices.
0022c499a216294f6584c564c0626833b79fb8e196a52e0d9a46e8c23af45dc9,Whole-Home Wi-Fi,You have more than 10 connected devices.
0022edc6b0421a7e03edc48411f909e1d411fdd879f772abad46d0c5423d0ea5,Whole-Home Wi-Fi,You have more than 10 connected devices.
0022f6168aca479716c4e49984a3f02cdcbbf064794459304f9c0d4d5c5362cd,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0022fc8b3f023d9525812ab90e25a2010e3bba6fbe20d0e4ddc9dc062f6f6906,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0022ffde5b09ecd4dc271141b539b358fc5594b03af2f7d704b0b87603fec1f0,Whole-Home Wi-Fi,You have more than 10 connected devices.
00233066bbd65323e088e6037d64eee26ae4f8029ba7e7baea5973099edfbe81,Whole-Home Wi-Fi,You have more than 10 connected devices.
00233dea87af7ad5478b06b7cc162237ca6a4a4dee78745d97c1e4e4dea4cfd2,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023655ae7a63dcdb82ccc7bdf4542b2bd71ef616332f1f4daa00cf061606e29,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0023655ae7a63dcdb82ccc7bdf4542b2bd71ef616332f1f4daa00cf061606e29,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023728d4e5ce85e6082026bba426099dd253ccc038aec4f8f5058a3a2716731,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023896057e032855d7350947f26322e5c8829735683c8265bf722e70d46c50d,Whole-Home Wi-Fi,You have more than 10 connected devices.
00238da43404917bf3d0c2daa94e3437b6b75eb660ff11c4041b2290e617703e,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00238da43404917bf3d0c2daa94e3437b6b75eb660ff11c4041b2290e617703e,Whole-Home Wi-Fi,You have more than 10 connected devices.
002398933abc4c6befc8990a620d28604ed4cb40d9f708f6d3aeaa2898ce7bae,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023a103bf99483022de792eaff53a50b217fb13e9fcc1844acf45c7a4d2ce2c,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023a44e49c4405855a25cb4e9798470fb3088ca5eaf9c90b55397e8895023ab,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023a5eb421822ea9a929cddaf2af997e6869fd0a7513571c201ddb57ae17989,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0023b87013b1c8482d86b50814e13945c2750638b05514891b6eab5138edb8aa,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023c6be50069ad6133fe674e6e0eaeb7e8d14473f7ef3d20f5a1eaea9af173a,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0023c6be50069ad6133fe674e6e0eaeb7e8d14473f7ef3d20f5a1eaea9af173a,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023d0bcdd895afd0be59c2d62de69ac66c0e8f8e63e95f1b016657b132b32f1,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0023d0bcdd895afd0be59c2d62de69ac66c0e8f8e63e95f1b016657b132b32f1,Whole-Home Wi-Fi,You have more than 10 connected devices.
0023eb9ce09a924284cf5e97bfe96f5bec48b8989db057ce83aa3b3cfbbc58e6,Whole-Home Wi-Fi,You have more than 10 connected devices.
002412ffbe79eb49c9e283439637a0a997b6958f9ea4503e4fc2caf4d00dc1a9,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002412ffbe79eb49c9e283439637a0a997b6958f9ea4503e4fc2caf4d00dc1a9,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024169da839d809d7022875046971637a7ff79b2f0816808e0c5c94724c86e0,Whole-Home Wi-Fi,You have more than 10 connected devices.
00242a675cd72a9c6d1c6798656213e62ee4871669a4bd65a40d1719166ac3cc,Whole-Home Wi-Fi,You have more than 10 connected devices.
00243576667308fcf8befc0c82b82a95fefb052e2bb99f61b6c1af0622ab6b51,Whole-Home Wi-Fi,You have more than 10 connected devices.
002459717623a6225124a288a31688a5e41ec9133f8911c0d0d1fbc16c88e538,Whole-Home Wi-Fi,You have more than 10 connected devices.
00246199becb3c71b510b2d2b0c25b10843a41a4d3c392868798830e1a6f0685,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00246199becb3c71b510b2d2b0c25b10843a41a4d3c392868798830e1a6f0685,Whole-Home Wi-Fi,You have more than 10 connected devices.
002465009debdfba8d2da08a556e14a540dbd5c04ede68cadfb87ad20a46f171,Whole-Home Wi-Fi,You have more than 10 connected devices.
00246691c7023130c1829cc4b801d76eb5c4e43e111bcdfe8e34ca519f39929d,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024927ee4153b02e23afbd8ffbc9e5ca9a6b330bc4ee4150feda7de1c274319,Whole-Home Wi-Fi,You have more than 10 connected devices.
00249773e9e5a684bae85b817f2fd6acdf1c32509aa53b9933cb9d4ba681e493,Whole-Home Wi-Fi,You have more than 10 connected devices.
002497dee51fa6b52282609aa9e9b6196aede2b3b2094d00029e66b9f6ceb06e,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024cdc466120baab2ecaf5e007d2ae1eb817e6e545c2fd10d03edd9cfa079db,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0024cdc466120baab2ecaf5e007d2ae1eb817e6e545c2fd10d03edd9cfa079db,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024dc485b45ab7a6a0315982f6047738b543a387933affae0b1a32d5f84620d,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024e2604c02482f204f44c295e99e53c6f6402c890e082a875f5a1ec726c968,Whole-Home Wi-Fi,You have more than 10 connected devices.
0024f213bb90bdeab89b3a4f9ff212b5672248b7e2ed086658d05635344f7dd6,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002543a25039eb78620e90241819cded1baf0da98a3fc9ff4b7898345c700328,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002543a25039eb78620e90241819cded1baf0da98a3fc9ff4b7898345c700328,Whole-Home Wi-Fi,You have more than 10 connected devices.
002548ea4dc29d11e147044f78d401022175d7918f8f68493ff33e6140608922,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002548ea4dc29d11e147044f78d401022175d7918f8f68493ff33e6140608922,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00254afa371eb14e82bc7300e00bac73a3a6b4faeafc9ec8495e7e4a71be9292,Whole-Home Wi-Fi,You have more than 10 connected devices.
00255d2f922e59dea39ed9507353031d7ed3932b8c9356e43dc58feda721044f,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00255d2f922e59dea39ed9507353031d7ed3932b8c9356e43dc58feda721044f,Whole-Home Wi-Fi,You have more than 10 connected devices.
002568f0b5f5eecfc0e71140fb38b48042a8c4662ad352ac296645a762cbcfdb,Whole-Home Wi-Fi,You have more than 10 connected devices.
0025782cdb3fe10ec7c908b819f7ecd93e80d32c29ccc622385f63be33072196,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0025782cdb3fe10ec7c908b819f7ecd93e80d32c29ccc622385f63be33072196,Whole-Home Wi-Fi,You have more than 10 connected devices.
0025a38928e9a137eb834006b3ae7b829d55605efe8f6a52c2ff2cd174f938ee,Whole-Home Wi-Fi,You have more than 10 connected devices.
0025f478f60935d2e600eb0ff1304a67cb84460233a486000dbb4d89d769d9eb,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026356bcdd3b3a8fd1275ca1790998219fa2dbcc2908c363b08807f22f87ef5,Whole-Home Wi-Fi,You have more than 10 connected devices.
00263c841278bcc580d7552edfbe2b4d10b04e557661c08282e7fb69034e1520,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00264b21f91c5231b8f4abed5fd962b67d47797c812eeeb9a129bc3c886edf7d,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026517257a892fc9cb4ab1ca8b53225a3d21932212b5f4e560359c9363f2747,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026517257a892fc9cb4ab1ca8b53225a3d21932212b5f4e560359c9363f2747,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002653187474810b647d02fa5efbbc2d66b09aa0386b6182c77256595f73a980,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026571a18c4889c05606d73f3022339b1021953de7842d8c3352c82a2a43731,Whole-Home Wi-Fi,You have more than 10 connected devices.
002657f9b82a9b61451c9263d2d8d3a704336844a3fc8af2e2c4d1faa1da32d8,Whole-Home Wi-Fi,You have more than 10 connected devices.
002664e41a83b482ce63ba4c9a9a5737ee4607d75b2b7813adf453ec68a9c6db,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0026713ea9da4cacce6db9608bd9254f58267e6d9566883c3ff7602294193d0a,Whole-Home Wi-Fi,You have more than 10 connected devices.
002688b02e8ef6752d0cb7635df94f1a2ecf7d9030a9bfe63bb84351f5a1b384,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00268b78507fe13e364feec63827dbb1c1a088b674b0ee441012c99ff095bf0f,Whole-Home Wi-Fi,You have more than 10 connected devices.
00269ac9baa8c2d37e306c54f48f5e19d0f8910e378bd1ca4d6a1997e65fcb12,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026a83d9f1fd66a1baea3cd49b14cad1f8bb6111f5dbfd695cd25c1297834b2,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026b07a7a5c9b4dad6c0fcd42e8a05fe469f4332d6251f9d35d2bb8f7c358ce,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026dff2e048dcc331bc53140b38176b79418954ca951adfe3664ca4dab8e0a0,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0026dff2e048dcc331bc53140b38176b79418954ca951adfe3664ca4dab8e0a0,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026ea90eda97258fdbff29d4ab9a2f85683b8db5a4b5c718f9391af27a321ab,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0026ea90eda97258fdbff29d4ab9a2f85683b8db5a4b5c718f9391af27a321ab,Whole-Home Wi-Fi,You have more than 10 connected devices.
0026fc3bdf66dbb914e3c3551f73a9f2992f89771048fdc1c481563a21812178,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027142b0d37782df1bfc2b19de55abcd89e4c58eecbc9877f3d01988f0df191,Whole-Home Wi-Fi,You have more than 10 connected devices.
00272f6befebaa0a9939f97f48b33910360c7bb1d04cb9e57df49928d8e13f66,Whole-Home Wi-Fi,You have more than 10 connected devices.
00274a073a494a8dccf1bc592ae13abb6eba2d526656c64a4ed92c919b80e43c,Whole-Home Wi-Fi,You have more than 10 connected devices.
00274e465075ef396d05c6341ebc4c98a7f88bacbd9a926d6f7dadee355c5fe4,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002753bba659b36c51e87f9d07f4ba063d4342d296f2b1b4853bda588ec427e2,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00277fdaeb1698116a75c499f491ec5299dc998efb8e478e4eb9dda939b6fbe1,Whole-Home Wi-Fi,You have more than 10 connected devices.
00278e9a8e834c030569c2a08d46be26073a44b02f386b4b93a9ba39669c7662,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027c7be13e83d652ff2fbf43cff44e004353f7013489d92d48241c346ccfc09,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027c9c7390997a589fc5c4e516eab583ac15c659dd30406cfd859a42662e408,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027d2f6ad772a1b22254f91dc540a075e15388ddfd95a4cc59afa09f6315e97,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0027d2f6ad772a1b22254f91dc540a075e15388ddfd95a4cc59afa09f6315e97,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027d67312589165a0b422edfcbcacd4c3b0660d9948185b3f255be76cad2d0b,Whole-Home Wi-Fi,You have more than 10 connected devices.
0027e7d3664995757880eafb84dc4db56d5a7b5508485b4414effb4233c1520f,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0027f09fbdb548cda995bb5d36b54488514d24f15c73981ff8ad09c2e0da6f46,Whole-Home Wi-Fi,You have more than 10 connected devices.
00280fb38e3f6dd068778f51b2b1dabbfaf68d807838aa6a846ec68bbd62c974,Whole-Home Wi-Fi,You have more than 10 connected devices.
002815f59e5fe606715ede7d6a2e2e07d2ab0c4c677b9c400b2ac661f18cd308,Whole-Home Wi-Fi,You have more than 10 connected devices.
002838e054e03c5d0ea5fe55d5fba1a45a1e3c3b55d63a89df1953ed96ecaf5d,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00283bb705f82804fdc5f27da2b3e0740a8bebb599fb37523ade6983520000a4,Whole-Home Wi-Fi,You have more than 10 connected devices.
00284dfaef488da5ab5a8981a05527f4cde46f4ffaecfb604fddf8f370de048c,Whole-Home Wi-Fi,You have more than 10 connected devices.
00287fe747e8930f878bf278dc84249dc2dfb484ce279317f0b3c314c3492616,Whole-Home Wi-Fi,You have more than 10 connected devices.
00288c2496683573fff0ac148d931a78655d23084fff63bdcefff9171deb293e,Whole-Home Wi-Fi,You have more than 10 connected devices.
002898413b0f175efee3d8fa096feaecf56ae33f014ae111df059c485f6d5486,Whole-Home Wi-Fi,You have more than 10 connected devices.
00289f509a7d4da30b789ae349c6b36853dfe7653e481abc612b4a761d8432d2,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0028a64e245807e25e780ae0532341966603f534735cfd3cbfe4b65e1d377088,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00290c1a2e4307ad5f9efefe61a0aee0fcaa1a3f5a7349764153bb36c28da010,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00290c1a2e4307ad5f9efefe61a0aee0fcaa1a3f5a7349764153bb36c28da010,Whole-Home Wi-Fi,You have more than 10 connected devices.
00291f2baa22bbdea5d41e902246ccd781316e1e1fa9c849e18e4b72609c6325,Whole-Home Wi-Fi,You have more than 10 connected devices.
00291f2baa22bbdea5d41e902246ccd781316e1e1fa9c849e18e4b72609c6325,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00293a8dab7efddbf640562381a83f99f0868b941142f6239ac2a1f2bc9913e0,Whole-Home Wi-Fi,You have more than 10 connected devices.
002948ead57d283d48acdedc57291d005d111b5f2bf1e7f325a7a1aef3185129,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00296c1d5f4eee082791e9ad650aa7b5fb5a33d1099e73c7327c39939ededf19,Whole-Home Wi-Fi,You have more than 10 connected devices.
00297389373b6aea947486f1eba7d4c9cebfff9586ff9106f60533c9f0c8f5e7,Whole-Home Wi-Fi,You have more than 10 connected devices.
0029d3785a71ffd53735f88e693aa5370584af9a9e79e658956553f54f19afa0,Whole-Home Wi-Fi,You have more than 10 connected devices.
0029e074120723ff933bca33c53f77a753b9e02d83eb4e01b600ccb8b09f1439,Whole-Home Wi-Fi,You have more than 10 connected devices.
0029e2a598548e0e0bf5d8b699395205214842ca489a365e60cdae5916f1e9a2,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0029e2a598548e0e0bf5d8b699395205214842ca489a365e60cdae5916f1e9a2,Whole-Home Wi-Fi,You have more than 10 connected devices.
0029fb2fd1d3e92c542a2b614d983a844823fa086713230bc06db211ffd404fb,Whole-Home Wi-Fi,You have more than 10 connected devices.
0029fb2fd1d3e92c542a2b614d983a844823fa086713230bc06db211ffd404fb,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002a03098fa9e3398b6fedaf7cf955524f36153a4574ed7bfe2a3b1752376d37,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002a03098fa9e3398b6fedaf7cf955524f36153a4574ed7bfe2a3b1752376d37,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a392315080817e01817e807379bd886002786359905f169ec23042aa0d580,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002a392315080817e01817e807379bd886002786359905f169ec23042aa0d580,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a60fa52f57969e035f7013d8db80b69af562fd7e57a0607a6c56fecc1c508,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002a60fa52f57969e035f7013d8db80b69af562fd7e57a0607a6c56fecc1c508,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a88a347235f7766e7dde68a2dada5631d887158d971d45b628ce42434c153,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a95f48c68493d81329b145e21e35e240094bdf62884990c576fff2081c58f,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a965a77c0a280e3dcc10cc68a06b481afd8f0306ce7b700828629062ac35f,Whole-Home Wi-Fi,You have more than 10 connected devices.
002a965a77c0a280e3dcc10cc68a06b481afd8f0306ce7b700828629062ac35f,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002ab3308d544290f0d0683f3cedef736367da302f65b5b547b09112feb4f1cb,Whole-Home Wi-Fi,You have more than 10 connected devices.
002ab4472ad1d4cd9357c9368113ef125208006faefc0ee9c45cb8bb53382de6,Whole-Home Wi-Fi,You have more than 10 connected devices.
002ac326b3273b62b3856b24c6112cf2d79458fabcc10a0920f60a0c1325a05a,Whole-Home Wi-Fi,You have more than 10 connected devices.
002ac7d29e43c39d3568e761d700216a3b2e361cd3b9a34a711aab69c78be010,Whole-Home Wi-Fi,You have more than 10 connected devices.
002ac7d29e43c39d3568e761d700216a3b2e361cd3b9a34a711aab69c78be010,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002ad5cb0fdb7e4648a5713de03fe78556a2b1121c4ebfd91dc40774ee07d47b,Whole-Home Wi-Fi,You have more than 10 connected devices.
002b0e057580d661a08af56006cf19ecd02d956f3b0b13a95bacd01678daa4de,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002b395e36984bbbfd3bd8a3000ce8ac63c8f214ecf5d0b45983d2c010e55410,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002b395e36984bbbfd3bd8a3000ce8ac63c8f214ecf5d0b45983d2c010e55410,Whole-Home Wi-Fi,You have more than 10 connected devices.
002b39a9a519ea44a8b90700030552f05f4785ab611036dd9533821fc054715d,Whole-Home Wi-Fi,You have more than 10 connected devices.
002b45af52e775ee28a5c2894b6ea9a8a5ad9ca663e51d7171c9682f01444951,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002b45af52e775ee28a5c2894b6ea9a8a5ad9ca663e51d7171c9682f01444951,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002b4f399ae31a1b6a138b1bbba6dc3d2b2639e5bdc96769362bf6863a690596,Whole-Home Wi-Fi,You have more than 10 connected devices.
002b6fa722c150b22d0e8a3bf42137a63e3b1ec18d6c5fb91352630c5f268150,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002b8d6749b5df3d129cb4b3bf5b13e901697d5b439f4b727388094d38af1cb0,Whole-Home Wi-Fi,You have more than 10 connected devices.
002b982aede11e44c1748dfbed69bc0f9d557be42e93908ffb5f3c43fe55a2cf,Whole-Home Wi-Fi,You have more than 10 connected devices.
002bb14dcb4ee5bffbd3c32f1117a0081d4aa6644e8e033d1a93039a0a1db8c7,Whole-Home Wi-Fi,You have more than 10 connected devices.
002bd82130f7b5dffa595bb2b9c151a1e20cca88208079cee8915feefb190ec0,Whole-Home Wi-Fi,You have more than 10 connected devices.
002be696228c5aef2dd4b5b784ed3f924509db671c82ec667cd84a9d22827487,Whole-Home Wi-Fi,You have more than 10 connected devices.
002be696228c5aef2dd4b5b784ed3f924509db671c82ec667cd84a9d22827487,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002beedbb120822827624c7370347f6e8d4786a23dc5956b6ff9ce77c1f12d81,Whole-Home Wi-Fi,You have more than 10 connected devices.
002bef3387dc0d42da90d2decb6a929e660de344bda3064255f93d848ac7fa0f,Whole-Home Wi-Fi,You have more than 10 connected devices.
002bf0216e805f0a8687f237e6b146cb2efced98fcca5599e8412adf779f1611,Whole-Home Wi-Fi,You have more than 10 connected devices.
002bf0216e805f0a8687f237e6b146cb2efced98fcca5599e8412adf779f1611,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002c1347a13e4b9073e7be1a83d7fd5d2a620bd85c9a772de446fe4ea78118d9,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c19e8b15da950bc85349c0eabe36e154fc35fcf393bb10d48d3735edae640,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c34ae76f1a5fca7166211944d77649a52a23bedc2d461addd3af1624a9ea1,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c5885250f18faeca47536733c6fd4c6bd09b235f062dff4764845904c3b47,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002c5885250f18faeca47536733c6fd4c6bd09b235f062dff4764845904c3b47,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c610a333b0f900d6cf6aca07c61bb9c88b5c2587559fae181cc2ff2d18193,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002c754f060f40a79979fd3923a32f409288d2e6b2404b4e73b39b6a134dbdba,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c839d03fe78416b127be75a185158ab4ebe6dbe506fa4f80f54c849637721,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002c839d03fe78416b127be75a185158ab4ebe6dbe506fa4f80f54c849637721,Whole-Home Wi-Fi,You have more than 10 connected devices.
002c877034067a090237266d8eb9314e56435f07ab8b7e6b22a231505a042f19,Whole-Home Wi-Fi,You have more than 10 connected devices.
002ca72a99701a0691c8f9ccfc98b9ebe8a3f34af17e42f919328d0ca7f0c357,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002ca72a99701a0691c8f9ccfc98b9ebe8a3f34af17e42f919328d0ca7f0c357,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
002cc09051742a3f16d822971cf74189a9537c94efcc7973070870e60a7f547b,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002cc09051742a3f16d822971cf74189a9537c94efcc7973070870e60a7f547b,Whole-Home Wi-Fi,You have more than 10 connected devices.
002cfa70e85e123f8a350524df46740764704ec6327f07bc0e58423458aa33be,Whole-Home Wi-Fi,You have more than 10 connected devices.
002d2582c3c03941948ec58a22625d4453c99da6baa615bf9860de8f28e14074,Whole-Home Wi-Fi,You have more than 10 connected devices.
002d41d04d0ab6076b509c6d58ecb3836f34357227bd8b262afd47dfe45c0254,Whole-Home Wi-Fi,You have more than 10 connected devices.
002d6f20139bbcd6e73f58e2b77a1f6cda282abec67c61c3245291ecab1190a0,Whole-Home Wi-Fi,You have more than 10 connected devices.
002d752eb5fceae2bc31be8137a3e0d3976e4e86c86418497b007fb725eaf999,Whole-Home Wi-Fi,You have more than 10 connected devices.
002d7d3a2215a91799e8dba481a8f3db47412245e42f22aba3e8a1575039a93c,Whole-Home Wi-Fi,You have more than 10 connected devices.
002da42946c0ad167f03c44c86b4262ba63fb462ad173229982901a2cccec817,Whole-Home Wi-Fi,You have more than 10 connected devices.
002dadc4666351028e22703a94113f78ea2265e616b3eb2b359d88dad77c1060,Whole-Home Wi-Fi,You have more than 10 connected devices.
002db15041039cb238965ad43607e9f838c786a8fbadc6400c543ada6ee1c814,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
002db15041039cb238965ad43607e9f838c786a8fbadc6400c543ada6ee1c814,Whole-Home Wi-Fi,You have more than 10 connected devices.
