acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,Recommendation 1,Recommendation 2,Recommendation 3
00296ddc3f3afe93950eb0ac6b1f7f61ff5b2a1c8fcbbfcd196dc0c40ee3852f,1,10,0,200614.84,12674.79,1247302.69,43428.06,1926166.04,350457.98,-52.9,-53,-26,-80,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00297389373b6aea947486f1eba7d4c9cebfff9586ff9106f60533c9f0c8f5e7,1,22,4,243032.8923,37929.77692,1428191.831,169821.6308,2338749.104,1601439.435,-59.4,-63,-24,-84,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0029cfaebcb7349faa723cafc7508a2d4ea7f039ac58e1e3863d748325a225d3,0,3,3,80711.13333,35579.38333,415090.8,255723.8667,833662.0333,1134918.267,-57.7,-59,-49,-68,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0029d3785a71ffd53735f88e693aa5370584af9a9e79e658956553f54f19afa0,1,13,7,11464.6,5097.69,21532.38,2398.96,653590.585,577540.45,-56.6,-59,-23,-83,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0029e074120723ff933bca33c53f77a753b9e02d83eb4e01b600ccb8b09f1439,1,30,8,9120.984211,3646.265789,33441.05263,11043.42368,321222.8368,111613.2474,-59.7,-59,-32,-84,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0029e2a598548e0e0bf5d8b699395205214842ca489a365e60cdae5916f1e9a2,2,8,5,971916.7077,2175076.492,1434387.192,2252075.862,1907378.115,2491591.246,-65,-66,-29,-92,2000.0M,Whole-Home WiFi,Fiber 1 Gig,Fiber 500
0029fb2fd1d3e92c542a2b614d983a844823fa086713230bc06db211ffd404fb,0,9,4,451226.7538,16716.23077,1023868.223,20485.05385,1957768.392,598834.8769,-71.5,-73,-51,-91,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002a03098fa9e3398b6fedaf7cf955524f36153a4574ed7bfe2a3b1752376d37,1,15,5,1627510.81,253364.355,1.14E+07,1387385.115,1.74E+07,2301237.295,-56,-61,-34,-76,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002a392315080817e01817e807379bd886002786359905f169ec23042aa0d580,0,9,5,636220.5786,865513.5143,721054.2,873370.5357,1698183.329,1062865.979,-63.9,-68,-33,-85,1000.0M,Fiber 7 Gig,Fiber 5 Gig,Premium Tech Pro
002a60fa52f57969e035f7013d8db80b69af562fd7e57a0607a6c56fecc1c508,3,6,9,667626.54,750205.8467,1289853.187,756386.7333,1640197.3,1091943.613,-61.6,-60,-42,-83,1000.0M,Fiber 1 Gig,Fiber 2 Gig,Fiber 500
002a88a347235f7766e7dde68a2dada5631d887158d971d45b628ce42434c153,1,9,6,114074.4133,16440.01333,598367.4133,91506.34667,883582.56,104051.3667,-57.3,-59,-31,-79,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002a95f48c68493d81329b145e21e35e240094bdf62884990c576fff2081c58f,1,15,6,133315.5905,9487.809524,401830.2238,21608.7619,2721751.819,642104.7857,-60.9,-57,-47,-90,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002a965a77c0a280e3dcc10cc68a06b481afd8f0306ce7b700828629062ac35f,1,10,2,320860.9083,999942.5417,321062.975,1001348.45,414111.9417,1144605.608,-74.6,-79,-51,-89,1000.0M,Fiber 500,Fiber 7 Gig,Premium Tech Pro
002ab3308d544290f0d0683f3cedef736367da302f65b5b547b09112feb4f1cb,1,10,2,377387.1,3584.241667,656004.5,11356.90833,1.55E+07,85145.98333,-59.8,-55,-22,-87,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002ab4472ad1d4cd9357c9368113ef125208006faefc0ee9c45cb8bb53382de6,1,14,4,100302.7111,65016.23333,484364.5333,75567.38333,1008033.806,98645.88333,-52.9,-54,-28,-78,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002ac326b3273b62b3856b24c6112cf2d79458fabcc10a0920f60a0c1325a05a,2,23,5,74833.44286,44963.45714,363254.05,371674.4036,1064590.961,582226.9893,-52.4,-49,-27,-88,150.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002ac7d29e43c39d3568e761d700216a3b2e361cd3b9a34a711aab69c78be010,0,12,2,225136.2429,505252.6857,680162.4571,964469.4929,1829725.121,1449102.186,-70.9,-70,-57,-91,500.0M,Fiber 5 Gig,Fiber 7 Gig,Premium Tech Pro
002ad5cb0fdb7e4648a5713de03fe78556a2b1121c4ebfd91dc40774ee07d47b,2,12,8,162986.495,14631.045,842577.665,86751.52,1472691.25,226084.58,-50.9,-56,-10,-76,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002b0e057580d661a08af56006cf19ecd02d956f3b0b13a95bacd01678daa4de,0,5,2,1170574.686,1503921.271,1680270.786,1510827.643,1864529.886,1521457.171,-67.2,-67,-40,-74,500.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
002b1827648bf2903913c26faecf7d1a0227486f5e4b41ecfba41c4c44229e96,0,4,1,232306.72,9165.08,1127353.74,17246.46,4512093.04,464298.4,-58.3,-56,-42,-79,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002b395e36984bbbfd3bd8a3000ce8ac63c8f214ecf5d0b45983d2c010e55410,0,14,3,678957.1353,363164.3,2001960.171,381858.9235,2814100.012,428111.2882,-62.7,-63,-33,-84,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
002b39a9a519ea44a8b90700030552f05f4785ab611036dd9533821fc054715d,1,9,4,5415.246154,709.0461538,18890.80769,1255.676923,287299,44162.42308,-53.5,-52,-31,-73,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002b45af52e775ee28a5c2894b6ea9a8a5ad9ca663e51d7171c9682f01444951,0,3,3,1191439.25,43224.71667,2623264.45,85948.01667,3059156.117,361827.2333,-76.4,-80,-55,-88,500.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002b4f399ae31a1b6a138b1bbba6dc3d2b2639e5bdc96769362bf6863a690596,1,10,6,73308.4625,1921.35,369774.0938,5244.94375,2279042.919,53646.66875,-48,-44,-33,-82,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002b683daa7280f52ac5c124d9aa99676ec03cc511f8e71f930266073deedf5e,0,5,3,69320.8125,8598.3875,476699.1875,25743.5,824061.6625,206662.275,-50.7,-51,-34,-67,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002b6fa722c150b22d0e8a3bf42137a63e3b1ec18d6c5fb91352630c5f268150,0,4,4,826546.525,1419205.438,2450267.588,1584717.325,3644347.6,2781561.075,-61.2,-57,-46,-91,500.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
002b8d6749b5df3d129cb4b3bf5b13e901697d5b439f4b727388094d38af1cb0,1,7,7,266202.9214,13651.5,1217687.364,36238.98571,1563115.864,64845.21429,-58.7,-61,-50,-69,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002b982aede11e44c1748dfbed69bc0f9d557be42e93908ffb5f3c43fe55a2cf,1,15,7,441704.5364,124521.75,1192565.077,825862.3182,3450202.8,1535360.841,-58,-54,-39,-95,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002bb14dcb4ee5bffbd3c32f1117a0081d4aa6644e8e033d1a93039a0a1db8c7,2,8,8,135188.8,37778.24375,528772.8563,8620.25625,4502836.338,4658932.788,-58.4,-61,-25,-82,5000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002bd82130f7b5dffa595bb2b9c151a1e20cca88208079cee8915feefb190ec0,2,10,7,287131.4471,9022.670588,839081,17879.47647,1822301.806,210489.9941,-51.3,-51,-27,-75,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002bdd1da55e120694cb294dbf996500d7409a3b2483d3a5d18d322c08675f37,0,7,2,351625.5889,8172.922222,2241204.156,48078.44444,3043133.122,81362.37778,-54.1,-51,-24,-92,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002be696228c5aef2dd4b5b784ed3f924509db671c82ec667cd84a9d22827487,0,7,4,430043.6091,13617.45455,846922.1636,75643.97273,899274.4273,153724.8818,-70.6,-68,-53,-86,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002beedbb120822827624c7370347f6e8d4786a23dc5956b6ff9ce77c1f12d81,4,52,14,466219.703,21206.30303,2744644.977,134167.7924,5953256,335451.9742,-47.7,-51,-4,-78,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002bef3387dc0d42da90d2decb6a929e660de344bda3064255f93d848ac7fa0f,3,36,10,442220.2109,28807.93043,1537905.813,76884.61522,5344127.467,1946911.846,-49.8,-53,-18,-79,5000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002bf0216e805f0a8687f237e6b146cb2efced98fcca5599e8412adf779f1611,1,8,5,222053.4,12429.71538,1203049.769,35211.68462,3227468.885,1023993.115,-71.9,-72,-46,-88,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002c1347a13e4b9073e7be1a83d7fd5d2a620bd85c9a772de446fe4ea78118d9,0,9,2,301100.6636,23854.94545,1028824.064,76152.42727,1865688.318,451550.8273,-67.9,-67,-42,-91,2000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c19e8b15da950bc85349c0eabe36e154fc35fcf393bb10d48d3735edae640,0,9,6,487028.36,20406.54667,899479.9467,48831.74,1481404.04,536212.42,-69.1,-68,-56,-82,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c34ae76f1a5fca7166211944d77649a52a23bedc2d461addd3af1624a9ea1,0,13,1,182356,10722.3,859053.6214,32000.8,2870409.064,261361.4357,-57.3,-59,-27,-87,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c494d001dfc75b5751b2872e1c7683c5eec60e372225723881c5212eb3979,0,2,0,634.6,225.05,226.9,320.75,68573.65,919,-49.8,-58,-28,-59,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c5885250f18faeca47536733c6fd4c6bd09b235f062dff4764845904c3b47,0,23,3,618847.4692,26016.78077,1160553.269,67551.46923,1800604.554,219456.5538,-68,-70,-27,-87,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c610a333b0f900d6cf6aca07c61bb9c88b5c2587559fae181cc2ff2d18193,0,2,1,625652.1667,12579.66667,2672023.767,33544.26667,3033214.733,270935.0333,-53.8,-53,-51,-64,500.0M,Fiber 2 Gig,Fiber 500,Fiber 1 Gig
002c754f060f40a79979fd3923a32f409288d2e6b2404b4e73b39b6a134dbdba,1,14,3,103830.8706,11856.30588,630523.8412,22035.33529,2429209.347,837120.4235,-57.2,-62,-21,-89,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002c839d03fe78416b127be75a185158ab4ebe6dbe506fa4f80f54c849637721,0,13,2,634850.08,144648.88,1790902.727,1899041.26,3266900.74,2649886.16,-63.7,-67,-24,-88,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002c877034067a090237266d8eb9314e56435f07ab8b7e6b22a231505a042f19,0,4,8,55493.18333,97903.16667,148554.75,103564.475,709341.5917,135077.425,-55.9,-53,-42,-79,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
002ca72a99701a0691c8f9ccfc98b9ebe8a3f34af17e42f919328d0ca7f0c357,0,2,1,989851.6333,32204.3,2770369.4,75457.03333,2959103.333,459328.8,-75.5,-77,-70,-78,500.0M,Fiber 500,Fiber 2 Gig,Fiber 1 Gig
002cc09051742a3f16d822971cf74189a9537c94efcc7973070870e60a7f547b,0,8,3,525263.4455,18312.65455,2182882.709,91349.89091,5283692.691,260077.7818,-54.4,-57,-28,-82,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002cd41ad173d0de6e1cec19e0251fa418bfd9c2c18abd5a24d0041435db778c,2,6,4,120822.53,3602.31,493164.62,12983.48,978353.52,31885.18,-51,-52,-36,-93,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002cfa70e85e123f8a350524df46740764704ec6327f07bc0e58423458aa33be,0,13,1,176066.9571,49111.61429,690738.55,404729.1357,1998503.307,481311.5929,-57.3,-60,-24,-81,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002d2582c3c03941948ec58a22625d4453c99da6baa615bf9860de8f28e14074,1,27,4,128563.2355,9479.570968,606494.5323,43722.34194,1274193.403,495196.4484,-57.8,-60,-7,-85,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002d37c1204fb747795461928e0b2783628a8821a1afc836977e4df47a634e87,0,3,7,351801.62,1113323.11,351146.06,1116622.24,516926.45,1131627.56,-39.6,-57,-10,-65,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
002d41d04d0ab6076b509c6d58ecb3836f34357227bd8b262afd47dfe45c0254,1,24,4,156080.0321,20522.82143,853163.4179,77871.37143,2225744.864,731398.9393,-63.8,-66,-37,-85,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002d6f20139bbcd6e73f58e2b77a1f6cda282abec67c61c3245291ecab1190a0,3,54,11,78973.75846,11592.25385,219720.3769,14872.88154,784779.3938,409996.9538,-61.7,-62,-26,-83,500.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002d752eb5fceae2bc31be8137a3e0d3976e4e86c86418497b007fb725eaf999,3,31,9,93149.9425,5561.55,374023.0075,14581.9175,1645368.988,213116.975,-57.4,-56,-42,-81,500.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002d7d3a2215a91799e8dba481a8f3db47412245e42f22aba3e8a1575039a93c,1,18,4,479760.1636,18601.94091,1773085.505,40354.45455,2404059.409,363542.8955,-59.9,-61,-33,-81,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002da42946c0ad167f03c44c86b4262ba63fb462ad173229982901a2cccec817,0,8,4,455233.475,85990.14167,1878666.742,148064.3833,2658207.358,896945.725,-66.3,-66,-47,-88,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002dadc4666351028e22703a94113f78ea2265e616b3eb2b359d88dad77c1060,1,9,6,144615.3267,12342.6,678317.0267,74876.89333,1892373.627,300646.1867,-59.5,-60,-31,-85,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002db15041039cb238965ad43607e9f838c786a8fbadc6400c543ada6ee1c814,4,29,10,594577.4385,808220.0538,1319962.349,1063443.438,1913238.831,1418198.679,-66.2,-70,-32,-87,2000.0M,Fiber 1 Gig,Fiber 2 Gig,Fiber 500
002dcc1ed6581ae7fdf8064f5b34cebaa0b886531b7299620dfb001a399f26c9,0,14,4,164361.3611,7506.022222,657538.5944,18927.16111,1774933.6,461444.0222,-57.6,-60,-36,-83,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002df1439f439d27c5c681a0f08340456a1cd22a5ac31774953cbfe0c0be2a2c,0,8,3,875322.1727,564093.5273,1810833.264,583993.8455,2862071.109,617195.3,-70.9,-70,-53,-91,500.0M,Fiber 7 Gig,Fiber 5 Gig,Fiber 1 Gig
002e17979177874c775cb047321a168baeebea3d263621c70c13d43a6e15479d,0,9,1,846287.46,20543.22,2429298.73,71765.04,6699099.44,203169.15,-65.1,-70,-33,-95,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002e40622659347beac73fc0e6dbb0aa59bf77225c411927d16ffc446d49d5ac,1,2,4,193082.8667,47068.68333,960360.5333,205778.8333,2854057.95,1128403.483,-71.5,-71,-67,-77,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002e5fe110788b44cf4f833b649cd5114fcdeb0fd776138bfff6813ae379a7e5,1,24,2,1676610.646,72625.76154,5410583.1,186709.3846,1.17E+07,500128.9308,-60.7,-61,-36,-87,100.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002e817220c61f059eebb66bfb4ce1761cd1e02db8a23423dffa500d68859b83,2,21,9,223452.2233,374442.9233,437117.47,494034.22,1977143.38,674506,-54.1,-52,-29,-85,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002e85c3a11a47587493a3e962cb991c4e77450ad51644d32daf4704af0bcd96,1,24,8,192589.5594,85382.76563,562841.7625,153199.8531,3214416.425,1383124.016,-66.2,-67,-32,-91,5000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002e95a4af54f279187265e36cd09187f3b9045aa5206abb1ee81fd6d5c49490,0,37,3,270435.5975,318724.42,325774.38,329401.315,407169.745,397316.3675,-56.1,-57,-29,-89,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
002e9a57259a7885367e379c87941ff146fe8a473b01a21bcd65d7df0ddb8fc8,1,5,3,553173.6875,20597.2,1531299.125,25254.2375,3448885.925,1428775.25,-59.4,-61,-44,-79,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002ea1891bde5992e9e36c99aabbc391cacbe2f1000a04bb00a3d46b7142af59,4,27,8,39115.9,8164.651429,198564.2057,52381.39714,860595.24,229056.7257,-51.7,-50,-24,-79,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002eac4f0e12d80ea018f32a9d77ceedfc117657f45f139c06b7fbf02d6455db,1,19,3,247784.1636,45443.07273,990962.15,214119.3545,2095509.755,232030.9682,-56.2,-57,-33,-79,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002ebb65fd51588233f4e06936b1967d15842dcd41212f5ada42a097a547c5a1,1,2,20,464649.5636,25809.53182,2319046.768,59473.22727,3693157.941,968496.7545,-84,-83,-82,-91,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002ec36d059dd2806aa1662457c91b2e455a6a59a9ddbb4b37ac9fb6710494c9,0,6,1,986896.1857,24884.4,1631025.286,66972.21429,3026308.229,575691.3429,-47.1,-44,-35,-80,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002efd7042484a3891db44192c08d55f42147f2a405ac7ae9e8fabffbc23edbb,0,19,1,112187.87,16242.47,687338.38,116787.655,990243.92,397267.245,-60.3,-62,-36,-86,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002f046ee1067052da0d381bf4a7150289383f05794430c9f321679bc3bf5787,1,10,10,94292.495,2792636.905,229197.965,2998118.145,641217.305,3013959.83,-53.7,-59,-26,-74,1000.0M,Whole-Home WiFi,Fiber 500,Premium Tech Pro
002f2156c64f2834ff7e78f07b5a197b6f1d5da240bc5e0104524a9ed236047a,1,3,6,74486.88889,12446.36667,452579.8222,19409.04444,2149636.211,847265.8333,-62.3,-71,-39,-82,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002f455ff325955f7f1455f1c66259249d52ed909928988ea0fcd165185a0e93,0,17,3,219223.815,7688.885,460447.305,10476.15,760592.495,288030.03,-49.7,-51,-18,-73,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002f64b0914e8e9d7120042911862dca36a4470243df4fd9b5b695e4041e10ec,0,8,2,91666.8,6509.14,830355.54,35864.96,1533261.15,95948.75,-60.7,-61,-36,-90,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002f84c6947b7c0e4c4e3318a47eb1495f7e8e0a3c8a490884a55d26462c790e,0,15,1,199826.6188,17560.71875,627917.125,76420.2375,1112241.988,156956.5375,-49.3,-52,-15,-76,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002f8dff7c41ebe99efb27ad493625874a80d9fb30c9f0b59fddd1e5d53c581e,0,14,2,274750.8375,99537.08125,2162954.581,1627368.788,3235429.963,1960666.444,-55.4,-59,-19,-82,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002fa12c4d213654c2efa02a3295da31cb95e3d76888ce0ff2f9d8cda2344423,2,16,9,616371.248,33626.952,960249.516,146773.116,1790740.536,294554.684,-46.8,-50,-23,-70,2000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
002fb0a25b89cbecf941b4f410946acae31513c152496fc790013468a8395591,3,30,14,65416.08864,6921.829545,347250.3795,42007.81591,879287.3068,156419.0955,-60.8,-59,-44,-81,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
002fc1f537e3f1023bcd24b1b8a0842444169b224d810b8502f83f301c77f24c,0,3,1,265021.175,4645.1,819152.3,23119.025,926960.85,33044.95,-57.5,-53,-37,-84,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002fc9ef7dbc52ef1326905f2132cb9d058d37a82a042719c151cba3377805e7,1,26,6,514963.3844,871417.6156,972336.8,882276.3656,1288579,898666.1,-61.7,-63,-32,-85,2000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
002febe0e31b9e788f140730536bbae17519aefa243ba9af56ba1ebc21568622,0,4,1,11176.08,797.32,11374.58,2008.04,405205,14788.26,-53.1,-54,-46,-61,200.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
002ff8b668a0e6d58ab2c8b1e902bbbdf524a73e93e99013a9f899e0ae6a5431,1,5,5,96073.85,3656.51,873243.08,16056.58,1166397.56,19712.25,-52,-52,-43,-67,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00300111a55d39b29de0055ff765d0da3094ff3f07a9fad7cf674704ea0fa444,0,12,3,670098.9733,21910.70667,1355577.253,41335.66,2993983.673,530372.7133,-40.7,-42,-22,-63,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00303c6d5645d6fdb7ac7535d0d4f627f5585e4d0af78c097a6b4143d6c0ef69,1,19,4,118899.3522,16692.63043,528317.2913,25017.32174,2425531.322,928490.2174,-63.6,-67,-43,-83,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
003072e14eab6a91c24785901950bd45e76ebff9ebcb3c5cbdeb85e6cff12710,1,13,4,204803.1647,41468.45882,804718.5412,182283.9647,1833531.576,220496.9471,-67.8,-68,-42,-88,2000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00307fdf412587a7b7efeb0a7c971ff71a8fe5c41737af5af6ed71763b982bf7,0,3,3,62237.25,69167.65,236199.6833,688047.15,1863185.95,1469164.4,-48.6,-40,-26,-72,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
003084b9936dd4a902606f4206d33948d2c071c7a09bdf70ea35a632d4bfabb5,0,4,1,423055.76,11654.62,1511656.88,33110.08,1818836.9,113643.64,-51.3,-58,-38,-72,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00309542476484cd8dd6d12ba06d85dbcd96926e4ad2b3ea3e47ea596601d0ba,0,2,3,950618.14,2382036.18,1395018.56,2403054.78,2654983.08,2423963.98,-38.1,-32,-27,-87,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
0030a1ec1db374cded1d24a0329873cd1913cbcb63ed6235714d59f2448a12b3,0,3,2,1199256.12,2414729.38,3300965.22,2435642.02,4308609.84,2823493.54,-49,-49,-37,-56,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
0030b4c3dcea462604c80ea1acca73476bb52dd46c796fa991a470dc4b25ba48,1,13,4,273081.1471,365126.8,877703.4588,448428.9941,2333256.082,479394.8118,-51.1,-50,-33,-76,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0030ec7b95c9872014dbb0296dfdc31d1bb70caae25b245f0c2b8a231562af5c,0,14,2,459028.6688,767582.5438,1579957.519,815005.9063,2245117.444,1060539.869,-64,-59,-38,-90,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Premium Tech Pro
0030f35b4125e9d1ce9f648866816a8d833826d35c3cd7c4f3366e2e8a75ad13,0,11,2,268261.0692,10760.50769,810002.7769,46925.68462,1699459.646,111065.3462,-50.1,-51,-11,-81,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00312ff236d2ca8bb230e7d347f29bf9a3b1727648a2096a9373b623a8e2bada,1,22,4,448739.5654,17753.77308,1117853.292,100568.3154,2352406.358,192478.3846,-59.8,-60,-27,-85,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
003133ec85b6e3bb051d1a5b42204c795f80a9fc4e2685c241358d6de67f830a,1,19,5,291655.0417,469826.8167,656069.475,484302.5958,937076.65,504802.3625,-61.9,-62,-47,-80,2000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0031400223535f7befc651b776116ddeeea8a54b9482a4aae56f75d3d32718f8,0,12,1,205127.5692,4878.2,1782419.208,22868.46923,2491362.085,154043.6,-61.1,-70,-37,-93,2000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00314bdf223bea1d30e6dccb8a9e9abf4e0ccba62ada2cf7aa3668c221d98853,1,14,4,571262.85,21953.55,2466504.317,48755.72778,3665829.967,510453.45,-65.5,-65,-36,-92,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
003163befce96ce5e97bd2e0e7e0a8d5f44f006cd08490c31bdeb81138a9d5f2,1,6,4,616090.6,19917.96,1764385.74,47640.94,3284272.13,1148558.83,-52.2,-54,-39,-68,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0031690a89912e70c2abe27684a817dc9e4755557fd5425ad3765e9e46fbe365,0,10,3,541987.8077,18302.66154,2398959.477,24009.78462,1.49E+07,1382265.885,-53.5,-49,-31,-82,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00317dedde2bd7f25ec02557fb2ca6ff8b3c40241420af7c4bd5cd88540d49f7,1,23,7,756348.6867,98690.85667,3602257.483,315582.9967,7205551.6,617235.4233,-53.2,-55,-29,-79,2000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00318f9fe8624b64d2ee961e3771e30fb6a8150cef002ae9f31bf452e76c08e2,0,16,2,142536.0556,11940.77778,682176.8889,26396.35556,6009037.139,292185.6722,-54.7,-55,-25,-78,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
003193903e95dc860818b6f36af2075dde4f47fed2620dff728a5563aa8d8dbd,2,20,12,251483.1844,4840.853125,884692.1219,13485.37188,2005987.281,85345.24063,-55.1,-55,-27,-76,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0031b08cc5396e5b4089d649b537c856a04d3a0e62cbc3f696b2f34833031ae4,1,28,6,79661.38529,4542.276471,523679.9912,13708.12059,889983.0941,219068.4559,-48,-47,-17,-83,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0031ec2b09f0d95acc78905fd1838bca4bbcd905edbeb957c5d9c759456f98f8,0,7,2,577056.3444,1147511.689,1377981,1196909.522,3957069.244,1786847.878,-66.3,-65,-44,-89,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
0031eea8cacdc111fbdbb6658fcf85b64b19fc17c90fd88cf4eea465594961f1,0,8,2,344183.28,609398.12,1167724.65,625196.55,1578889.28,660579.11,-64.3,-58,-50,-97,500.0M,Fiber 7 Gig,Fiber 5 Gig,Premium Tech Pro
